com.samsung.shealth.tracker.pedometer_day_summary,6311013,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,398,75916db7-0ad6-4f6a-a22f-f63c8cce7f6c.binning_data.json,214161,12800,,0,2022-08-20 22:00:02.476,com.sec.android.app.shealth,2022-08-20 22:00:02.476,,1.4581114,312.2713,15.145035,398,t2lQEfg4vc,com.sec.android.app.shealth,0,75916db7-0ad6-4f6a-a22f-f63c8cce7f6c.achievement.json,75916db7-0ad6-4f6a-a22f-f63c8cce7f6c,1660953600000,
,1963,4879d1c7-43ab-4cc8-8c6e-2cd4fc89e127.binning_data.json,1025683,12800,,11,2022-08-21 15:44:22.446,com.sec.android.app.shealth,2022-08-21 00:56:49.275,4879d1c7-43ab-4cc8-8c6e-2cd4fc89e127.source_info.json,1.5200527,1559.0931,74.5318,1952,VfS0qUERdZ,com.sec.android.app.shealth,0,4879d1c7-43ab-4cc8-8c6e-2cd4fc89e127.achievement.json,4879d1c7-43ab-4cc8-8c6e-2cd4fc89e127,1661040000000,
,1963,143c5617-2864-4899-b06b-91672441c8d9.binning_data.json,1025683,12800,,11,2022-08-21 22:00:07.254,com.sec.android.app.shealth,2022-08-21 22:00:07.254,,1.5200527,1559.0931,74.5318,1952,t2lQEfg4vc,com.sec.android.app.shealth,0,143c5617-2864-4899-b06b-91672441c8d9.achievement.json,143c5617-2864-4899-b06b-91672441c8d9,1661040000000,
,3411,f6f008cd-7a34-4f49-9b83-a08312c4b2e9.binning_data.json,1867793,12800,,89,2022-08-22 21:12:53.064,com.sec.android.app.shealth,2022-08-22 00:18:04.676,f6f008cd-7a34-4f49-9b83-a08312c4b2e9.source_info.json,1.4290959,2669.2563,136.90176,3322,VfS0qUERdZ,com.sec.android.app.shealth,0,f6f008cd-7a34-4f49-9b83-a08312c4b2e9.achievement.json,f6f008cd-7a34-4f49-9b83-a08312c4b2e9,1661126400000,
,2450,bf5b00b4-7d47-4053-b29a-0d05745c1544.binning_data.json,1409978,12800,,27,2022-08-22 22:00:28.259,com.sec.android.app.shealth,2022-08-22 22:00:28.259,,1.3352269,1882.6412,98.0533,2423,BPYUPn3BBR,com.sec.android.app.shealth,0,bf5b00b4-7d47-4053-b29a-0d05745c1544.achievement.json,bf5b00b4-7d47-4053-b29a-0d05745c1544,1661126400000,
,1442,07f562f7-1d3e-4c3b-a1b3-5c96acaac814.binning_data.json,771963,12800,,86,2022-08-22 22:00:04.347,com.sec.android.app.shealth,2022-08-22 22:00:04.347,,1.5182701,1172.0486,58.83935,1356,t2lQEfg4vc,com.sec.android.app.shealth,0,07f562f7-1d3e-4c3b-a1b3-5c96acaac814.achievement.json,07f562f7-1d3e-4c3b-a1b3-5c96acaac814,1661126400000,
,20,ad07bc5d-a27b-497f-bb5c-df9c208aab72.binning_data.json,15453,12800,,0,2022-08-22 22:00:28.265,com.sec.android.app.shealth,2022-08-22 22:00:28.265,,0.9710885,15.007202,0.76919556,20,BPYUPn3BBR,com.sec.android.app.shealth,0,ad07bc5d-a27b-497f-bb5c-df9c208aab72.achievement.json,ad07bc5d-a27b-497f-bb5c-df9c208aab72,1661040000000,
,8538,5d7dbd39-036c-4b4c-b608-8a5735f6c7f4.binning_data.json,4279388,12800,,566,2022-08-23 20:52:41.164,com.sec.android.app.shealth,2022-08-23 00:01:31.481,5d7dbd39-036c-4b4c-b608-8a5735f6c7f4.source_info.json,1.62075,6935.8184,358.13107,7972,VfS0qUERdZ,com.sec.android.app.shealth,0,5d7dbd39-036c-4b4c-b608-8a5735f6c7f4.achievement.json,5d7dbd39-036c-4b4c-b608-8a5735f6c7f4,1661212800000,
,4980,00ee16a1-552c-4b74-ae46-67d4f17e06f4.binning_data.json,2460858,12800,,533,2022-08-23 22:00:03.967,com.sec.android.app.shealth,2022-08-23 22:00:03.967,,1.7098325,4207.6562,215.39627,4447,t2lQEfg4vc,com.sec.android.app.shealth,0,00ee16a1-552c-4b74-ae46-67d4f17e06f4.achievement.json,00ee16a1-552c-4b74-ae46-67d4f17e06f4,1661212800000,
,7159,912b1d67-aa7e-48ce-a055-c39a8f9963b6.binning_data.json,3788589,12800,,57,2022-08-23 22:00:42.903,com.sec.android.app.shealth,2022-08-23 22:00:42.903,,1.4515617,5499.371,286.74902,7102,BPYUPn3BBR,com.sec.android.app.shealth,0,912b1d67-aa7e-48ce-a055-c39a8f9963b6.achievement.json,912b1d67-aa7e-48ce-a055-c39a8f9963b6,1661212800000,
,10987,480e6e00-612d-4b65-9094-f15a72689c9f.binning_data.json,5556524,12800,,960,2022-08-24 21:50:47.159,com.sec.android.app.shealth,2022-08-24 00:23:32.853,480e6e00-612d-4b65-9094-f15a72689c9f.source_info.json,1.6361996,9091.583,467.83826,10027,VfS0qUERdZ,com.sec.android.app.shealth,0,480e6e00-612d-4b65-9094-f15a72689c9f.achievement.json,480e6e00-612d-4b65-9094-f15a72689c9f,1661299200000,
,9018,1e45148d-d8c7-4e49-8741-1e8ed9c88436.binning_data.json,4507359,12800,,980,2022-08-24 22:00:02.579,com.sec.android.app.shealth,2022-08-24 22:00:02.579,,1.7013837,7668.747,389.4005,8038,t2lQEfg4vc,com.sec.android.app.shealth,0,1e45148d-d8c7-4e49-8741-1e8ed9c88436.achievement.json,1e45148d-d8c7-4e49-8741-1e8ed9c88436,1661299200000,
,6447,b0601063-8350-4adb-8ac9-126fe4e4e508.binning_data.json,3384031,12800,,119,2022-08-24 22:00:06.804,com.sec.android.app.shealth,2022-08-24 22:00:06.804,,1.4664007,4962.347,257.19287,6328,BPYUPn3BBR,com.sec.android.app.shealth,0,b0601063-8350-4adb-8ac9-126fe4e4e508.achievement.json,b0601063-8350-4adb-8ac9-126fe4e4e508,1661299200000,
,3554,70fe0b8f-8033-4856-a251-f3afc778c321.binning_data.json,1899079,12800,,37,2022-08-25 20:01:07.993,com.sec.android.app.shealth,2022-08-24 22:26:57.612,70fe0b8f-8033-4856-a251-f3afc778c321.source_info.json,1.4656187,2783.3271,139.08978,3517,VfS0qUERdZ,com.sec.android.app.shealth,0,70fe0b8f-8033-4856-a251-f3afc778c321.achievement.json,70fe0b8f-8033-4856-a251-f3afc778c321,1661385600000,
,1937,80c5f57d-21e9-4974-ab4d-896f440a671a.binning_data.json,1016336,12800,,36,2022-08-25 22:00:02.768,com.sec.android.app.shealth,2022-08-25 22:00:02.768,,1.5235062,1548.3945,75.87558,1901,t2lQEfg4vc,com.sec.android.app.shealth,0,80c5f57d-21e9-4974-ab4d-896f440a671a.achievement.json,80c5f57d-21e9-4974-ab4d-896f440a671a,1661385600000,
,1918,a05e7fda-d157-4bd3-bdbc-3108f1910271.binning_data.json,1160347,12800,,1,2022-08-25 22:00:07.220,com.sec.android.app.shealth,2022-08-25 22:00:07.220,,1.2693617,1472.9001,74.59116,1917,BPYUPn3BBR,com.sec.android.app.shealth,0,a05e7fda-d157-4bd3-bdbc-3108f1910271.achievement.json,a05e7fda-d157-4bd3-bdbc-3108f1910271,1661385600000,
,7702,3c6549fe-edf6-4cd1-bbe8-b17247eb786e.binning_data.json,3865248,12800,,159,2022-08-26 22:00:02.239,com.sec.android.app.shealth,2022-08-26 22:00:02.239,,1.6195925,6260.1274,299.8232,7543,t2lQEfg4vc,com.sec.android.app.shealth,0,3c6549fe-edf6-4cd1-bbe8-b17247eb786e.achievement.json,3c6549fe-edf6-4cd1-bbe8-b17247eb786e,1661472000000,
,12764,932045b4-4521-4bf1-8828-3b9b2be5a281.binning_data.json,6585236,12800,,132,2022-08-26 21:56:59.031,com.sec.android.app.shealth,2022-08-25 23:35:56.756,932045b4-4521-4bf1-8828-3b9b2be5a281.source_info.json,1.5333561,10097.512,499.79456,12632,VfS0qUERdZ,com.sec.android.app.shealth,0,932045b4-4521-4bf1-8828-3b9b2be5a281.achievement.json,932045b4-4521-4bf1-8828-3b9b2be5a281,1661472000000,
,11219,dbb896c2-2565-4d01-865c-97d1ac19ba43.binning_data.json,5866229,12800,,57,2022-08-26 22:00:05.906,com.sec.android.app.shealth,2022-08-26 22:00:05.906,,1.4900067,8740.721,440.7599,11162,BPYUPn3BBR,com.sec.android.app.shealth,0,dbb896c2-2565-4d01-865c-97d1ac19ba43.achievement.json,dbb896c2-2565-4d01-865c-97d1ac19ba43,1661472000000,
,990,67ad4b14-3813-42a1-b388-67de89a0d5a4.binning_data.json,505051,12800,,29,2022-08-27 20:12:03.157,com.sec.android.app.shealth,2022-08-27 01:06:02.179,67ad4b14-3813-42a1-b388-67de89a0d5a4.source_info.json,1.5988089,807.4801,39.446896,961,VfS0qUERdZ,com.sec.android.app.shealth,0,67ad4b14-3813-42a1-b388-67de89a0d5a4.achievement.json,67ad4b14-3813-42a1-b388-67de89a0d5a4,1661558400000,
,37,6a44289a-5333-4aeb-aa5f-94edcaa41c25.binning_data.json,20555,12800,,0,2022-08-27 22:00:44.608,com.sec.android.app.shealth,2022-08-27 22:00:44.608,,1.3850493,28.47,1.38,37,BPYUPn3BBR,com.sec.android.app.shealth,0,6a44289a-5333-4aeb-aa5f-94edcaa41c25.achievement.json,6a44289a-5333-4aeb-aa5f-94edcaa41c25,1661558400000,
,953,144a7143-1db1-46f2-8ac8-05e37a405709.binning_data.json,484495,12800,,29,2022-08-27 22:00:04.263,com.sec.android.app.shealth,2022-08-27 22:00:04.263,,1.6078779,779.01013,38.066895,924,t2lQEfg4vc,com.sec.android.app.shealth,0,144a7143-1db1-46f2-8ac8-05e37a405709.achievement.json,144a7143-1db1-46f2-8ac8-05e37a405709,1661558400000,
,5111,53d0e9d1-74be-434a-ac3f-edd44dc05671.binning_data.json,2745047,12800,,48,2022-08-28 19:35:21.817,com.sec.android.app.shealth,2022-08-28 01:54:35.985,53d0e9d1-74be-434a-ac3f-edd44dc05671.source_info.json,1.4467338,3971.3525,201.03352,5063,VfS0qUERdZ,com.sec.android.app.shealth,0,53d0e9d1-74be-434a-ac3f-edd44dc05671.achievement.json,53d0e9d1-74be-434a-ac3f-edd44dc05671,1661644800000,
,2191,d665dfbc-e699-48eb-8e7c-04b8ee6a2c70.binning_data.json,1202059,12800,,40,2022-08-28 22:00:18.574,com.sec.android.app.shealth,2022-08-28 22:00:18.574,,1.4622964,1757.7672,84.89752,2151,t2lQEfg4vc,com.sec.android.app.shealth,0,d665dfbc-e699-48eb-8e7c-04b8ee6a2c70.achievement.json,d665dfbc-e699-48eb-8e7c-04b8ee6a2c70,1661644800000,
,4418,23ebe620-330b-41af-bca7-bf6059f225be.binning_data.json,2366812,12800,,8,2022-08-28 22:00:28.602,com.sec.android.app.shealth,2022-08-28 22:00:28.602,,1.4270846,3377.6409,173.67693,4410,BPYUPn3BBR,com.sec.android.app.shealth,0,23ebe620-330b-41af-bca7-bf6059f225be.achievement.json,23ebe620-330b-41af-bca7-bf6059f225be,1661644800000,
,2375,d432eee7-cd82-400f-b6ba-2a71f3dc2258.binning_data.json,1204063,12800,,25,2022-08-29 22:00:07.110,com.sec.android.app.shealth,2022-08-29 22:00:07.110,,1.5799931,1902.4126,90.815674,2350,t2lQEfg4vc,com.sec.android.app.shealth,0,d432eee7-cd82-400f-b6ba-2a71f3dc2258.achievement.json,d432eee7-cd82-400f-b6ba-2a71f3dc2258,1661731200000,
,2375,3fa1c9ea-64fe-43ab-8e06-96e2818130eb.binning_data.json,1204063,12800,,25,2022-08-29 20:59:21.973,com.sec.android.app.shealth,2022-08-29 04:32:00.521,3fa1c9ea-64fe-43ab-8e06-96e2818130eb.source_info.json,1.5799931,1902.4126,90.815674,2350,VfS0qUERdZ,com.sec.android.app.shealth,0,3fa1c9ea-64fe-43ab-8e06-96e2818130eb.achievement.json,3fa1c9ea-64fe-43ab-8e06-96e2818130eb,1661731200000,
,27,61e83925-e330-4d11-8d5c-8625e96844dc.binning_data.json,39116,12800,,0,2022-08-29 22:00:15.195,com.sec.android.app.shealth,2022-08-29 22:00:15.195,,0.53215754,20.816406,1.0306516,27,BPYUPn3BBR,com.sec.android.app.shealth,0,61e83925-e330-4d11-8d5c-8625e96844dc.achievement.json,61e83925-e330-4d11-8d5c-8625e96844dc,1661731200000,
,8143,825f48f4-d763-4c51-95cd-570959d6b796.binning_data.json,3772134,12800,,351,2022-08-30 22:00:05.766,com.sec.android.app.shealth,2022-08-30 22:00:05.766,,1.8104413,6829.2275,326.11557,7792,t2lQEfg4vc,com.sec.android.app.shealth,0,825f48f4-d763-4c51-95cd-570959d6b796.achievement.json,825f48f4-d763-4c51-95cd-570959d6b796,1661817600000,
,9538,a03ec1b1-7815-44a2-8e93-41d0befb9e1e.binning_data.json,4558401,12800,,342,2022-08-30 21:43:52.140,com.sec.android.app.shealth,2022-08-29 22:33:03.130,a03ec1b1-7815-44a2-8e93-41d0befb9e1e.source_info.json,1.7137822,7812.108,380.92868,9196,VfS0qUERdZ,com.sec.android.app.shealth,0,a03ec1b1-7815-44a2-8e93-41d0befb9e1e.achievement.json,a03ec1b1-7815-44a2-8e93-41d0befb9e1e,1661817600000,
,4882,884c2841-430a-4bb3-b540-a2d74192ae4a.binning_data.json,2580157,12800,,31,2022-08-30 22:00:46.651,com.sec.android.app.shealth,2022-08-30 22:00:46.651,,1.4510677,3743.983,191.50175,4851,BPYUPn3BBR,com.sec.android.app.shealth,0,884c2841-430a-4bb3-b540-a2d74192ae4a.achievement.json,884c2841-430a-4bb3-b540-a2d74192ae4a,1661817600000,
,2551,51c4bb38-9cb3-4d07-bb90-bbe22d1d484b.binning_data.json,1237290,12800,,35,2022-08-31 21:24:44.386,com.sec.android.app.shealth,2022-08-31 01:34:56.874,51c4bb38-9cb3-4d07-bb90-bbe22d1d484b.source_info.json,1.6713762,2067.9773,98.45068,2516,VfS0qUERdZ,com.sec.android.app.shealth,0,51c4bb38-9cb3-4d07-bb90-bbe22d1d484b.achievement.json,51c4bb38-9cb3-4d07-bb90-bbe22d1d484b,1661904000000,
,2551,00b41226-b4e9-4c7a-938b-7cae5df48b48.binning_data.json,1237290,12800,,35,2022-08-31 22:00:04.069,com.sec.android.app.shealth,2022-08-31 22:00:04.069,,1.6713762,2067.9773,98.45068,2516,t2lQEfg4vc,com.sec.android.app.shealth,0,00b41226-b4e9-4c7a-938b-7cae5df48b48.achievement.json,00b41226-b4e9-4c7a-938b-7cae5df48b48,1661904000000,
,13641,94710b40-4363-4631-abf1-fa742cf9df62.binning_data.json,6330277,12800,,504,2022-09-01 21:35:03.954,com.sec.android.app.shealth,2022-08-31 22:25:58.333,94710b40-4363-4631-abf1-fa742cf9df62.source_info.json,1.7577338,11126.943,554.3825,13137,VfS0qUERdZ,com.sec.android.app.shealth,0,94710b40-4363-4631-abf1-fa742cf9df62.achievement.json,94710b40-4363-4631-abf1-fa742cf9df62,1661990400000,
,10339,032f37f5-d7d4-4752-a8d2-f42fc9e9fd8f.binning_data.json,4826755,12800,,113,2022-09-01 22:00:07.657,com.sec.android.app.shealth,2022-09-01 22:00:07.657,,1.6570178,7998.0195,412.12155,10226,BPYUPn3BBR,com.sec.android.app.shealth,0,032f37f5-d7d4-4752-a8d2-f42fc9e9fd8f.achievement.json,032f37f5-d7d4-4752-a8d2-f42fc9e9fd8f,1661990400000,
,10899,01294853-d805-485e-813a-ffc56fe166b6.binning_data.json,5084806,12800,,505,2022-09-01 22:00:03.254,com.sec.android.app.shealth,2022-09-01 22:00:03.254,,1.8033072,9169.467,443.5632,10394,t2lQEfg4vc,com.sec.android.app.shealth,0,01294853-d805-485e-813a-ffc56fe166b6.achievement.json,01294853-d805-485e-813a-ffc56fe166b6,1661990400000,
,14483,d3f6db15-d6fd-41ff-a11f-9117ee10319c.binning_data.json,7455682,12800,,259,2022-09-02 22:00:05.561,com.sec.android.app.shealth,2022-09-02 22:00:05.561,,1.4955565,11150.395,573.4963,14224,BPYUPn3BBR,com.sec.android.app.shealth,0,d3f6db15-d6fd-41ff-a11f-9117ee10319c.achievement.json,d3f6db15-d6fd-41ff-a11f-9117ee10319c,1662076800000,
,10451,8e25c29c-ea0d-4c5e-a8bb-2117707b639b.binning_data.json,5405324,12800,,383,2022-09-02 22:00:02.247,com.sec.android.app.shealth,2022-09-02 22:00:02.247,,1.5742077,8509.104,415.88205,10068,t2lQEfg4vc,com.sec.android.app.shealth,0,8e25c29c-ea0d-4c5e-a8bb-2117707b639b.achievement.json,8e25c29c-ea0d-4c5e-a8bb-2117707b639b,1662076800000,
,16064,855ef865-838a-439e-99aa-10974df331c8.binning_data.json,8294532,12800,,350,2022-09-02 22:00:04.877,com.sec.android.app.shealth,2022-09-02 04:15:21.073,855ef865-838a-439e-99aa-10974df331c8.source_info.json,1.5157588,12572.511,635.2784,15714,VfS0qUERdZ,com.sec.android.app.shealth,0,855ef865-838a-439e-99aa-10974df331c8.achievement.json,855ef865-838a-439e-99aa-10974df331c8,1662076800000,
,485,9da275cb-9042-48d7-84d9-0cee2a8da78f.binning_data.json,269394,12800,,12,2022-09-03 20:36:28.719,com.sec.android.app.shealth,2022-09-03 08:51:40.657,9da275cb-9042-48d7-84d9-0cee2a8da78f.source_info.json,1.4432942,388.81537,19.334574,473,VfS0qUERdZ,com.sec.android.app.shealth,0,9da275cb-9042-48d7-84d9-0cee2a8da78f.achievement.json,9da275cb-9042-48d7-84d9-0cee2a8da78f,1662163200000,
,485,a00e4d12-07f6-43fc-b00d-003eeea5e58f.binning_data.json,269394,12800,,12,2022-09-03 22:00:03.577,com.sec.android.app.shealth,2022-09-03 22:00:03.577,,1.4432942,388.81537,19.334574,473,t2lQEfg4vc,com.sec.android.app.shealth,0,a00e4d12-07f6-43fc-b00d-003eeea5e58f.achievement.json,a00e4d12-07f6-43fc-b00d-003eeea5e58f,1662163200000,
,66,8a2f9e1f-ccd1-4ef0-86a5-3215213784cd.binning_data.json,101109,12800,,0,2022-09-03 22:00:07.844,com.sec.android.app.shealth,2022-09-03 22:00:07.844,,0.50183684,50.740723,2.513855,66,BPYUPn3BBR,com.sec.android.app.shealth,0,8a2f9e1f-ccd1-4ef0-86a5-3215213784cd.achievement.json,8a2f9e1f-ccd1-4ef0-86a5-3215213784cd,1662163200000,
,491,f8ca4a6c-810f-47df-940c-8ff78ccb849c.binning_data.json,263267,12800,,0,2022-09-04 20:55:03.838,com.sec.android.app.shealth,2022-09-03 22:40:36.284,f8ca4a6c-810f-47df-940c-8ff78ccb849c.source_info.json,1.4569625,383.57065,18.694046,491,VfS0qUERdZ,com.sec.android.app.shealth,0,f8ca4a6c-810f-47df-940c-8ff78ccb849c.achievement.json,f8ca4a6c-810f-47df-940c-8ff78ccb849c,1662249600000,
,13,115fa4df-5f53-4ee1-aea0-fd38bffe9e94.binning_data.json,7215,12800,,0,2022-09-04 22:00:07.539,com.sec.android.app.shealth,2022-09-04 22:00:07.539,,1.3333333,9.62,0.58,13,BPYUPn3BBR,com.sec.android.app.shealth,0,115fa4df-5f53-4ee1-aea0-fd38bffe9e94.achievement.json,115fa4df-5f53-4ee1-aea0-fd38bffe9e94,1662249600000,
,478,2286e9a6-9333-40ab-a186-06c858cca683.binning_data.json,256052,12800,,0,2022-09-04 22:00:03.163,com.sec.android.app.shealth,2022-09-04 22:00:03.163,,1.460446,373.95065,18.114046,478,t2lQEfg4vc,com.sec.android.app.shealth,0,2286e9a6-9333-40ab-a186-06c858cca683.achievement.json,2286e9a6-9333-40ab-a186-06c858cca683,1662249600000,
,11798,a93f33d3-5d34-4155-abd8-57cb1ce9984d.binning_data.json,6227657,12800,,385,2022-09-05 20:37:49.157,com.sec.android.app.shealth,2022-09-05 02:57:12.134,a93f33d3-5d34-4155-abd8-57cb1ce9984d.source_info.json,1.4898767,9278.441,479.29752,11413,VfS0qUERdZ,com.sec.android.app.shealth,0,a93f33d3-5d34-4155-abd8-57cb1ce9984d.achievement.json,a93f33d3-5d34-4155-abd8-57cb1ce9984d,1662336000000,
,8141,78f73057-eaf1-4b70-9e76-271bcf535228.binning_data.json,4368336,12800,,379,2022-09-05 22:00:02.298,com.sec.android.app.shealth,2022-09-05 22:00:02.298,,1.5138901,6613.1816,330.58817,7762,t2lQEfg4vc,com.sec.android.app.shealth,0,78f73057-eaf1-4b70-9e76-271bcf535228.achievement.json,78f73057-eaf1-4b70-9e76-271bcf535228,1662336000000,
,8507,34f71d8d-322e-45ec-9a96-c3a6ae26bad4.binning_data.json,4187714,12800,,197,2022-09-05 22:00:06.538,com.sec.android.app.shealth,2022-09-05 22:00:06.538,,1.5542163,6508.614,351.7177,8310,BPYUPn3BBR,com.sec.android.app.shealth,0,34f71d8d-322e-45ec-9a96-c3a6ae26bad4.achievement.json,34f71d8d-322e-45ec-9a96-c3a6ae26bad4,1662336000000,
,23230,4c2fe8a1-c916-417d-94c8-ad8549b81cc6.binning_data.json,11480700,12800,,218,2022-09-06 19:57:55.619,com.sec.android.app.shealth,2022-09-06 03:29:55.719,4c2fe8a1-c916-417d-94c8-ad8549b81cc6.source_info.json,1.593956,18299.732,922.6388,23012,VfS0qUERdZ,com.sec.android.app.shealth,0,4c2fe8a1-c916-417d-94c8-ad8549b81cc6.achievement.json,4c2fe8a1-c916-417d-94c8-ad8549b81cc6,1662422400000,
,20833,ec9beee8-5b5f-4c85-8978-768f51a03355.binning_data.json,10104108,12800,,165,2022-09-06 22:00:07.943,com.sec.android.app.shealth,2022-09-06 22:00:07.943,,1.5970684,16136.953,834.5396,20668,BPYUPn3BBR,com.sec.android.app.shealth,0,ec9beee8-5b5f-4c85-8978-768f51a03355.achievement.json,ec9beee8-5b5f-4c85-8978-768f51a03355,1662422400000,
,8024,6bdcfb5f-4432-4426-b604-fd8254373947.binning_data.json,4094605,12800,,161,2022-09-06 22:00:03.315,com.sec.android.app.shealth,2022-09-06 22:00:03.315,,1.5940925,6527.179,311.36887,7863,t2lQEfg4vc,com.sec.android.app.shealth,0,6bdcfb5f-4432-4426-b604-fd8254373947.achievement.json,6bdcfb5f-4432-4426-b604-fd8254373947,1662422400000,
,6374,601e9c91-39a0-4daf-bd1e-2a249aa32101.binning_data.json,3330339,12800,,94,2022-09-07 20:55:06.907,com.sec.android.app.shealth,2022-09-07 03:52:33.993,601e9c91-39a0-4daf-bd1e-2a249aa32101.source_info.json,1.525927,5081.8545,249.83534,6280,VfS0qUERdZ,com.sec.android.app.shealth,0,601e9c91-39a0-4daf-bd1e-2a249aa32101.achievement.json,601e9c91-39a0-4daf-bd1e-2a249aa32101,1662508800000,
,3748,6d2810dd-594b-45d2-aa21-fac71b586875.binning_data.json,1982845,12800,,71,2022-09-07 22:00:03.203,com.sec.android.app.shealth,2022-09-07 22:00:03.203,,1.5275426,3028.8813,145.79596,3677,t2lQEfg4vc,com.sec.android.app.shealth,0,6d2810dd-594b-45d2-aa21-fac71b586875.achievement.json,6d2810dd-594b-45d2-aa21-fac71b586875,1662508800000,
,4952,4a23040e-07c2-42ee-a696-6f409a3135a6.binning_data.json,2539995,12800,,33,2022-09-07 22:00:07.584,com.sec.android.app.shealth,2022-09-07 22:00:07.584,,1.5361699,3901.865,193.07,4919,BPYUPn3BBR,com.sec.android.app.shealth,0,4a23040e-07c2-42ee-a696-6f409a3135a6.achievement.json,4a23040e-07c2-42ee-a696-6f409a3135a6,1662508800000,
,6975,d05a7a00-5e5b-4b28-a43e-6a80829b6548.binning_data.json,3474193,12800,,257,2022-09-08 22:00:19.094,com.sec.android.app.shealth,2022-09-08 22:00:19.094,,1.6472049,5722.708,278.27567,6718,t2lQEfg4vc,com.sec.android.app.shealth,0,d05a7a00-5e5b-4b28-a43e-6a80829b6548.achievement.json,d05a7a00-5e5b-4b28-a43e-6a80829b6548,1662595200000,
,22607,450f3007-8564-4632-a811-e31e46963e1f.binning_data.json,11158783,12800,,225,2022-09-08 21:44:31.732,com.sec.android.app.shealth,2022-09-08 03:27:06.755,450f3007-8564-4632-a811-e31e46963e1f.source_info.json,1.6277354,18163.547,888.7237,22382,VfS0qUERdZ,com.sec.android.app.shealth,0,450f3007-8564-4632-a811-e31e46963e1f.achievement.json,450f3007-8564-4632-a811-e31e46963e1f,1662595200000,
,21304,a9c3a734-66a0-4012-a231-178316487858.binning_data.json,10541704,12800,,87,2022-09-08 22:00:25.545,com.sec.android.app.shealth,2022-09-08 22:00:25.545,,1.6116531,16989.572,832.3691,21217,BPYUPn3BBR,com.sec.android.app.shealth,0,a9c3a734-66a0-4012-a231-178316487858.achievement.json,a9c3a734-66a0-4012-a231-178316487858,1662595200000,
,24663,c612b011-7089-4a34-9bcd-1f67d97a04b8.binning_data.json,12120812,12800,,363,2022-09-09 20:15:10.160,com.sec.android.app.shealth,2022-09-09 05:37:08.507,c612b011-7089-4a34-9bcd-1f67d97a04b8.source_info.json,1.6402148,19880.736,973.73425,24300,VfS0qUERdZ,com.sec.android.app.shealth,0,c612b011-7089-4a34-9bcd-1f67d97a04b8.achievement.json,c612b011-7089-4a34-9bcd-1f67d97a04b8,1662681600000,
,22384,198b4aa3-5f1a-4e19-b9fb-f8fd88f8fd75.binning_data.json,11151111,12800,,51,2022-09-09 22:00:22.141,com.sec.android.app.shealth,2022-09-09 22:00:22.141,,1.5971506,17810.004,873.38293,22333,BPYUPn3BBR,com.sec.android.app.shealth,0,198b4aa3-5f1a-4e19-b9fb-f8fd88f8fd75.achievement.json,198b4aa3-5f1a-4e19-b9fb-f8fd88f8fd75,1662681600000,
,9010,460e847a-c9a7-4eca-9e36-482f7ec4b792.binning_data.json,4304028,12800,,418,2022-09-09 22:00:03.273,com.sec.android.app.shealth,2022-09-09 22:00:03.273,,1.7432528,7503.0093,363.33917,8592,t2lQEfg4vc,com.sec.android.app.shealth,0,460e847a-c9a7-4eca-9e36-482f7ec4b792.achievement.json,460e847a-c9a7-4eca-9e36-482f7ec4b792,1662681600000,
,15159,7a1d4960-0787-435d-a931-ffe5675cbd63.binning_data.json,7684062,12800,,302,2022-09-10 18:25:15.159,com.sec.android.app.shealth,2022-09-09 23:12:16.651,7a1d4960-0787-435d-a931-ffe5675cbd63.source_info.json,1.5730941,12087.754,598.35455,14857,VfS0qUERdZ,com.sec.android.app.shealth,0,7a1d4960-0787-435d-a931-ffe5675cbd63.achievement.json,7a1d4960-0787-435d-a931-ffe5675cbd63,1662768000000,
,13969,7a2b84a5-f732-41e0-8d19-f6b24dc50045.binning_data.json,7103775,12800,,232,2022-09-10 22:00:12.427,com.sec.android.app.shealth,2022-09-10 22:00:12.427,,1.5544621,11042.55,551.4747,13737,BPYUPn3BBR,com.sec.android.app.shealth,0,7a2b84a5-f732-41e0-8d19-f6b24dc50045.achievement.json,7a2b84a5-f732-41e0-8d19-f6b24dc50045,1662768000000,
,6065,171acfa1-7a62-4a06-9017-2166d813eb56.binning_data.json,2905588,12800,,249,2022-09-10 22:00:03.076,com.sec.android.app.shealth,2022-09-10 22:00:03.076,,1.7265071,5016.5186,242.1683,5816,t2lQEfg4vc,com.sec.android.app.shealth,0,171acfa1-7a62-4a06-9017-2166d813eb56.achievement.json,171acfa1-7a62-4a06-9017-2166d813eb56,1662768000000,
,3418,a6441f43-3181-4198-b006-8b68899092a4.binning_data.json,1693021,12800,,210,2022-09-11 21:03:00.811,com.sec.android.app.shealth,2022-09-10 23:24:33.996,a6441f43-3181-4198-b006-8b68899092a4.source_info.json,1.6713678,2829.6614,139.57599,3208,VfS0qUERdZ,com.sec.android.app.shealth,0,a6441f43-3181-4198-b006-8b68899092a4.achievement.json,a6441f43-3181-4198-b006-8b68899092a4,1662854400000,
