com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2020-11-13 23:00:00.000,,1899999,,2021-10-21 19:37:32.894,2021-10-21 19:37:32.894,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":20962}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-11-13 23:00:00.000,949d56f2-abb6-4ffe-9023-208ae3ae5333,1,
,2020-08-01 22:00:00.000,,1899999,,2021-10-21 19:37:32.888,2021-10-21 19:37:32.888,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":10000,""mValue"":14336}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-08-01 22:00:00.000,ffe50ab8-6514-486a-93b4-164423ba4653,1,
,2021-03-12 23:00:00.000,,1899999,,2021-10-21 19:37:32.899,2021-10-21 19:37:32.899,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15966}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-03-12 23:00:00.000,ddb6e9e6-a281-4b5d-b6c8-b49d2d6220d4,1,
,2020-12-30 23:00:00.000,,1899999,,2021-10-21 19:37:32.897,2021-10-21 19:37:32.897,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":18979}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-12-30 23:00:00.000,58fe64f0-23d7-4110-9247-eb9084470b2a,1,
,2020-10-09 22:00:00.000,,1899999,,2021-10-21 19:37:32.893,2021-10-21 19:37:32.893,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":18106}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-10-09 22:00:00.000,00465a7b-37bf-43f1-ac3c-0f0bf955e6e0,1,
,2021-01-07 23:00:00.000,,1899999,,2021-10-21 19:37:32.897,2021-10-21 19:37:32.897,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":13862}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-01-07 23:00:00.000,a5e82f3d-2ee4-48da-a123-39938bbe76db,1,
,2021-07-23 22:00:00.000,,1899999,,2021-10-21 19:37:32.908,2021-10-21 19:37:32.908,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14791}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-07-23 22:00:00.000,2f8ac467-2c1a-4b25-a273-2b24e14118f1,1,
,2021-05-03 22:00:00.000,,1899999,,2021-10-21 19:37:32.902,2021-10-21 19:37:32.902,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":18852}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-05-03 22:00:00.000,699a0403-cb96-477a-be9a-de19666e6baf,1,
,2021-04-02 22:00:00.000,,1899999,,2021-10-21 19:37:32.901,2021-10-21 19:37:32.901,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13003}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-04-02 22:00:00.000,903ed0c8-2b8c-4f0a-a34c-3e5910181494,1,
,2021-02-26 23:00:00.000,,1899999,,2021-10-21 19:37:32.899,2021-10-21 19:37:32.899,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":16677}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-02-26 23:00:00.000,b1274160-cce4-4e43-b71e-87db83048eb6,1,
,2021-06-04 22:00:00.000,,1899999,,2021-10-21 19:37:32.905,2021-10-21 19:37:32.905,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15347}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-04 22:00:00.000,60044470-69b9-48ee-afef-97fe0e31c05b,1,
,2020-10-21 22:00:00.000,,1899999,,2021-10-21 19:37:32.893,2021-10-21 19:37:32.893,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":18696}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-10-21 22:00:00.000,d162cf04-7989-4d20-8c03-69d675e9e358,1,
,2020-09-24 22:00:00.000,,1899999,,2021-10-21 19:37:32.892,2021-10-21 19:37:32.892,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14408}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-24 22:00:00.000,93244c46-4e5d-4629-bd2d-c437968ab181,1,
,2021-01-04 23:00:00.000,,1899999,,2021-10-21 19:37:32.897,2021-10-21 19:37:32.897,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15018}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-01-04 23:00:00.000,69a88f80-f14d-4100-a793-bd9f194be445,1,
,2021-08-25 22:00:00.000,,1899999,,2021-10-21 19:37:32.911,2021-10-21 19:37:32.911,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14622}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-08-25 22:00:00.000,c97733f5-a06e-40ef-9ebc-d0d32ae91fa1,1,
,2020-09-03 22:00:00.000,,1899999,,2021-10-21 19:37:32.890,2021-10-21 19:37:32.890,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14458}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-03 22:00:00.000,5c3f250f-d98f-4920-a245-db26ae72c6c3,1,
,2021-06-07 22:00:00.000,,1899999,,2021-10-21 19:37:32.905,2021-10-21 19:37:32.905,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15586}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-07 22:00:00.000,17d4eb29-44d1-42a5-a088-0814973a1a7b,1,
,2020-11-10 23:00:00.000,,1899999,,2021-10-21 19:37:32.894,2021-10-21 19:37:32.894,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":16649}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-11-10 23:00:00.000,e7d032a6-4618-4f05-8fc2-dd74cf8eae9f,1,
,2021-06-20 22:00:00.000,,1899999,,2021-10-21 19:37:32.906,2021-10-21 19:37:32.906,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15648}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-20 22:00:00.000,4dda7bc5-3338-4e1d-9533-4507138aefda,1,
,2020-08-21 22:00:00.000,,1899999,,2021-10-21 19:37:32.888,2021-10-21 19:37:32.888,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13506}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-08-21 22:00:00.000,a8b72da8-812b-472f-8544-119fa8b94557,1,
,2021-05-26 22:00:00.000,,1899999,,2021-10-21 19:37:32.904,2021-10-21 19:37:32.904,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16551}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-05-26 22:00:00.000,77c4f591-3291-451c-99c0-bd338b78f6ff,1,
,2021-04-27 22:00:00.000,,1899999,,2021-10-21 19:37:32.902,2021-10-21 19:37:32.902,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":12981}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-04-27 22:00:00.000,70d1a9a2-bd0a-487f-a2ae-58fa24cc9bca,1,
,2020-09-18 22:00:00.000,,1899999,,2021-10-21 19:37:32.891,2021-10-21 19:37:32.891,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":21572}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-18 22:00:00.000,f47861f7-358e-4e71-9096-ef610d7fe629,1,
,2021-03-30 22:00:00.000,,1899999,,2021-10-21 19:37:32.901,2021-10-21 19:37:32.901,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":17558}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-03-30 22:00:00.000,3a633a93-b45d-4a5a-bea5-8e3033277a1e,1,
,2021-02-18 23:00:00.000,,1899999,,2021-10-21 19:37:32.899,2021-10-21 19:37:32.899,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":14404}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-02-18 23:00:00.000,1f21481a-59bc-41f7-8562-04aec1abd158,1,
,2020-09-11 22:00:00.000,,1899999,,2021-10-21 19:37:32.915,2021-10-21 19:37:32.915,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":27268}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-11 22:00:00.000,4a164dbc-045d-41ad-aea7-de3fe2e587c2,1,
,2021-07-04 22:00:00.000,,1899999,,2021-10-21 19:37:32.907,2021-10-21 19:37:32.907,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13433}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-07-04 22:00:00.000,b8a3381b-5fca-46a0-9bbf-2849ad6d8097,1,
,2021-09-02 22:00:00.000,,1899999,,2021-10-21 19:37:32.911,2021-10-21 19:37:32.911,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13210}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-09-02 22:00:00.000,6a9d32a5-b7dc-491c-8c23-ebe7d16fb022,1,
,2020-10-24 22:00:00.000,,1899999,,2021-10-21 19:37:32.893,2021-10-21 19:37:32.893,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":20844}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-10-24 22:00:00.000,732e998d-a3a6-4a35-9c80-69daa176c2a2,1,
,2021-04-01 22:00:00.000,,1899999,,2021-10-21 19:37:32.901,2021-10-21 19:37:32.901,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":17140}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-04-01 22:00:00.000,7b08be41-0706-44f5-b776-f738eb39658c,1,
,2021-07-07 22:00:00.000,,1899999,,2021-10-21 19:37:32.907,2021-10-21 19:37:32.907,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16328}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-07-07 22:00:00.000,22596cb1-e747-4329-b227-4a16c0416e5b,1,
,2020-09-11 22:00:00.000,,1899999,,2021-10-21 19:37:32.890,2021-10-21 19:37:32.890,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":27268}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-11 22:00:00.000,cf361d70-ebe2-4227-b393-475fecb8af4e,1,
,2021-03-18 23:00:00.000,,1899999,,2021-10-21 19:37:32.900,2021-10-21 19:37:32.900,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15051}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-03-18 23:00:00.000,73adcfaf-b065-48d3-bf49-b85ed8f7d78b,1,
,2020-09-09 22:00:00.000,,1899999,,2021-10-21 19:37:32.890,2021-10-21 19:37:32.890,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14146}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-09 22:00:00.000,a3d455bc-f907-453c-8913-5f6bb2dfc6e0,1,
,2020-09-14 22:00:00.000,,1899999,,2021-10-21 19:37:32.891,2021-10-21 19:37:32.891,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13872}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-14 22:00:00.000,bd6fa7d6-11c1-415a-b93a-fbdcc8d172a9,1,
,2020-09-05 22:00:00.000,,1899999,,2021-10-21 19:37:32.890,2021-10-21 19:37:32.890,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":19843}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-05 22:00:00.000,b3f1c9da-7acd-47d9-a16c-342e4ca521a7,1,
,2021-07-26 22:00:00.000,,1899999,,2021-10-21 19:37:32.908,2021-10-21 19:37:32.908,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":24802}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-07-26 22:00:00.000,9558cfe8-a427-4fa7-9061-1575c4c5f50e,1,
,2020-09-02 22:00:00.000,,1899999,,2021-10-21 19:37:32.889,2021-10-21 19:37:32.889,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":22936}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-02 22:00:00.000,ced9cc2c-9ac6-4883-8e52-64546bcb2244,1,
,2020-11-26 23:00:00.000,,1899999,,2021-10-21 19:37:32.894,2021-10-21 19:37:32.894,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":17492}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-11-26 23:00:00.000,8fa88d17-8868-4752-8554-1f89035bf667,1,
,2021-06-17 22:00:00.000,,1899999,,2021-10-21 19:37:32.915,2021-10-21 19:37:32.915,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":29099}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-17 22:00:00.000,62d21164-2589-4f7f-8c54-ede3eaf0b5a0,1,
,2020-11-20 23:00:00.000,,1899999,,2021-10-21 19:37:32.894,2021-10-21 19:37:32.894,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":18350}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-11-20 23:00:00.000,1a72d44b-8210-4ef2-be57-2729a924d746,1,
,2020-09-10 22:00:00.000,,1899999,,2021-10-21 19:37:32.890,2021-10-21 19:37:32.890,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16152}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-10 22:00:00.000,61247482-21b7-4974-8a36-58ea43bb31ed,1,
,2021-06-17 22:00:00.000,,1899999,,2021-10-21 19:37:32.915,2021-10-21 19:37:32.915,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":29099}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-17 22:00:00.000,0858ed82-98e8-450d-81d1-9eeb75f9441c,1,
,2020-12-05 23:00:00.000,,1899999,,2021-10-21 19:37:32.895,2021-10-21 19:37:32.895,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":14476}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-12-05 23:00:00.000,655d9099-ca42-4f44-a12d-a6f4de0e262c,1,
,2020-12-18 23:00:00.000,,1899999,,2021-10-21 19:37:32.896,2021-10-21 19:37:32.896,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":14496}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-12-18 23:00:00.000,5e78d175-d9ab-4d97-be4f-3ce52c3674e4,1,
,2020-10-30 23:00:00.000,,1899999,,2021-10-21 19:37:32.893,2021-10-21 19:37:32.893,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":14904}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-10-30 23:00:00.000,2e1bfbdc-8099-4b3e-9b4f-901337511c04,1,
,2020-08-30 22:00:00.000,,1899999,,2021-10-21 19:37:32.889,2021-10-21 19:37:32.889,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15500}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-08-30 22:00:00.000,6adbf116-bb25-4cd2-b3e1-b0761daf29bd,1,
,2020-10-02 22:00:00.000,,1899999,,2021-10-21 19:37:32.892,2021-10-21 19:37:32.892,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":22113}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-10-02 22:00:00.000,8001111d-59cc-4405-8cba-4813edf086b6,1,
,2020-11-27 23:00:00.000,,1899999,,2021-10-21 19:37:32.895,2021-10-21 19:37:32.895,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":22445}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-11-27 23:00:00.000,9ad854ec-6c7e-4ddc-ba34-955a4f841d2d,1,
,2020-12-11 23:00:00.000,,1899999,,2021-10-21 19:37:32.895,2021-10-21 19:37:32.895,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":14414}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-12-11 23:00:00.000,14cc195f-5390-46f8-8cb3-8923daa8b067,1,
,2020-09-01 22:00:00.000,,1899999,,2021-10-21 19:37:32.889,2021-10-21 19:37:32.889,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":25008}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-01 22:00:00.000,3a074669-778f-4d80-9fbd-a9f96e0f7f5e,1,
,2021-02-12 23:00:00.000,,1899999,,2021-10-21 19:37:32.898,2021-10-21 19:37:32.898,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":12857}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-02-12 23:00:00.000,c9552e55-b428-47c7-be23-a64fde018d07,1,
,2021-07-02 22:00:00.000,,1899999,,2021-10-21 19:37:32.907,2021-10-21 19:37:32.907,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":19564}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-07-02 22:00:00.000,003085a3-31b2-4ef4-9585-408b9cfb5aa3,1,
,2021-08-16 22:00:00.000,,1899999,,2021-10-21 19:37:32.910,2021-10-21 19:37:32.910,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16027}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-08-16 22:00:00.000,0247113b-fe25-44be-a380-fac296a6e6f1,1,
,2021-01-01 23:00:00.000,,1899999,,2021-10-21 19:37:32.897,2021-10-21 19:37:32.897,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15261}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-01-01 23:00:00.000,a0521070-72fc-4e20-a06d-6ad32d11ba29,1,
,2021-04-29 22:00:00.000,,1899999,,2021-10-21 19:37:32.902,2021-10-21 19:37:32.902,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":17631}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-04-29 22:00:00.000,27d98c73-56f5-4fec-883d-5e03e006337c,1,
,2020-10-01 22:00:00.000,,1899999,,2021-10-21 19:37:32.892,2021-10-21 19:37:32.892,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":17848}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-10-01 22:00:00.000,911d499b-5036-4c32-9f2e-10cc46557a87,1,
,2021-06-17 22:00:00.000,,1899999,,2021-10-21 19:37:32.906,2021-10-21 19:37:32.906,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":29099}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-17 22:00:00.000,f2d62fe5-2025-44e8-aa47-86d6826431cf,1,
,2021-04-10 22:00:00.000,,1899999,,2021-10-21 19:37:32.901,2021-10-21 19:37:32.901,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16539}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-04-10 22:00:00.000,45de37b4-3767-406e-8365-927aaaaab587,1,
,2021-07-25 22:00:00.000,,1899999,,2021-10-21 19:37:32.908,2021-10-21 19:37:32.908,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":20199}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-07-25 22:00:00.000,fadc2e7c-7a01-4315-93af-d6f499c1f51f,1,
,2021-03-31 22:00:00.000,,1899999,,2021-10-21 19:37:32.901,2021-10-21 19:37:32.901,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15324}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-03-31 22:00:00.000,d758d7f1-a955-4e96-b88e-641e8db275bb,1,
,2020-11-06 23:00:00.000,,1899999,,2021-10-21 19:37:32.894,2021-10-21 19:37:32.894,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":23647}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-11-06 23:00:00.000,e9360137-d78a-4474-b5d2-8a832b1bd1f9,1,
,2021-03-19 23:00:00.000,,1899999,,2021-10-21 19:37:32.900,2021-10-21 19:37:32.900,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":23711}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-03-19 23:00:00.000,4021e383-61c3-4467-96e9-df54953ce5e4,1,
,2021-01-12 23:00:00.000,,1899999,,2021-10-21 19:37:32.897,2021-10-21 19:37:32.897,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":14806}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-01-12 23:00:00.000,71f4841c-181b-421b-82e4-80190cd54c01,1,
,2021-07-29 22:00:00.000,,1899999,,2021-10-21 19:37:32.909,2021-10-21 19:37:32.909,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14425}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-07-29 22:00:00.000,70b260c1-4ce6-4ddf-8992-f2ea6fbd8f14,1,
,2021-06-21 22:00:00.000,,1899999,,2021-10-21 19:37:32.906,2021-10-21 19:37:32.906,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16870}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-21 22:00:00.000,c0c735de-a375-4222-9c09-ae1482b28084,1,
,2020-09-25 22:00:00.000,,1899999,,2021-10-21 19:37:32.892,2021-10-21 19:37:32.892,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":17928}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-09-25 22:00:00.000,e80826e7-df50-4b3d-af5f-da378e37facb,1,
,2021-05-28 22:00:00.000,,1899999,,2021-10-21 19:37:32.904,2021-10-21 19:37:32.904,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16942}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-05-28 22:00:00.000,91469cfb-256f-4f3d-8270-88307e0d15d2,1,
,2021-08-11 22:00:00.000,,1899999,,2021-10-21 19:37:32.910,2021-10-21 19:37:32.910,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":18239}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-08-11 22:00:00.000,2fc34b73-5095-4517-b995-05d2c2f01149,1,
,2020-07-24 22:00:00.000,,1899999,,2021-10-21 19:37:32.914,2021-10-21 19:37:32.914,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16106}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-07-24 22:00:00.000,7a72e06a-127a-477f-bd01-06460e939758,1,
,2021-08-02 22:00:00.000,,1899999,,2021-10-21 19:37:32.909,2021-10-21 19:37:32.909,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13005}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-08-02 22:00:00.000,92b90259-09ec-4b00-968b-75e5abbf3e3e,1,
,2021-06-02 22:00:00.000,,1899999,,2021-10-21 19:37:32.905,2021-10-21 19:37:32.905,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":20904}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-02 22:00:00.000,11b76272-1ca6-4113-b272-76a3870d8b19,1,
,2020-08-25 22:00:00.000,,1899999,,2021-10-21 19:37:32.888,2021-10-21 19:37:32.888,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":21808}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-08-25 22:00:00.000,567f287b-ef9d-446e-b859-6972abab4edd,1,
,2020-08-25 22:00:00.000,,1899999,,2021-10-21 19:37:32.914,2021-10-21 19:37:32.914,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":21808}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-08-25 22:00:00.000,1f6ffe24-efd4-4d84-bae5-0bca8624c5f5,1,
,2020-08-27 22:00:00.000,,1899999,,2021-10-21 19:37:32.889,2021-10-21 19:37:32.889,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":20624}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2020-08-27 22:00:00.000,04214849-489d-4b83-becd-478de49323ec,1,
,2021-06-18 22:00:00.000,,1899999,,2021-10-21 19:37:32.906,2021-10-21 19:37:32.906,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":18270}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-06-18 22:00:00.000,86573d40-fd16-4ddb-91b8-e241b4625c51,1,
,2021-01-22 23:00:00.000,,1899999,,2021-10-21 19:37:32.898,2021-10-21 19:37:32.898,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":13207}",zOMhdsm5Ps,com.sec.android.app.shealth,tracker.pedometer,2021-01-22 23:00:00.000,f824a53d-57ed-410d-948e-5c6b4d64ff42,1,
