com.samsung.shealth.calories_burned.details,6311013,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,5820fb57-f7db-4834-ac79-42092a11a715.extra_data.json,,,,0.0,12794304,1572.9934,,2021-09-08 14:40:23.526,2021-08-11 22:00:00.828,1143.6453,t2lQEfg4vc,com.sec.android.app.shealth,5820fb57-f7db-4834-ac79-42092a11a715,1628726400000,
,,8af39ff7-a3ec-48d4-8c29-c4fa65217fab.extra_data.json,,,,0.0,7206632,1691.1769,,2021-09-08 22:00:00.641,2021-09-07 22:00:00.740,537.29224,t2lQEfg4vc,com.sec.android.app.shealth,8af39ff7-a3ec-48d4-8c29-c4fa65217fab,1631059200000,
,,93a11306-d1b8-46bf-a534-af32b944db70.extra_data.json,,,,0.0,6109756,1714.6006,,2021-09-09 22:00:01.429,2021-09-08 22:00:00.508,479.23187,t2lQEfg4vc,com.sec.android.app.shealth,93a11306-d1b8-46bf-a534-af32b944db70,1631145600000,
,,4711ca8e-531a-4211-9b10-5670af601338.extra_data.json,,,,0.0,6044012,1717.2507,,2021-09-10 15:55:34.323,2021-08-13 22:00:01.642,421.92645,t2lQEfg4vc,com.sec.android.app.shealth,4711ca8e-531a-4211-9b10-5670af601338,1628899200000,
,,6ba5f87b-5c2d-477a-9d31-a02de4e21874.extra_data.json,,,,0.0,16865569,1484.91,,2021-09-10 22:00:00.894,2021-09-09 22:00:00.655,1958.4028,t2lQEfg4vc,com.sec.android.app.shealth,6ba5f87b-5c2d-477a-9d31-a02de4e21874,1631232000000,
,,23c7e39d-d022-44b2-81b9-e8e5e1c6f752.extra_data.json,,,,0.0,6976939,1697.3137,,2021-09-11 13:15:43.148,2021-08-14 22:00:00.607,564.81775,t2lQEfg4vc,com.sec.android.app.shealth,23c7e39d-d022-44b2-81b9-e8e5e1c6f752,1628985600000,
,,c7e060ca-0169-4cc2-b8dc-3e102d43dee7.extra_data.json,,,,0.0,11003780,1611.2579,,2021-09-12 11:12:15.222,2021-08-16 22:12:28.141,854.40686,t2lQEfg4vc,com.sec.android.app.shealth,c7e060ca-0169-4cc2-b8dc-3e102d43dee7,1629158400000,
,,c0ef1872-d680-4c60-ab05-17f062d89495.extra_data.json,,,,0.0,3613603,1769.19,,2021-09-12 11:12:15.255,2021-08-17 22:00:01.501,256.53845,t2lQEfg4vc,com.sec.android.app.shealth,c0ef1872-d680-4c60-ab05-17f062d89495,1629244800000,
,,c8d101fa-7d42-4797-959a-8c3c24d52651.extra_data.json,,,,0.0,5296943,1733.2161,,2021-09-12 11:12:15.193,2021-08-15 22:00:00.588,376.5254,t2lQEfg4vc,com.sec.android.app.shealth,c8d101fa-7d42-4797-959a-8c3c24d52651,1629072000000,
,,609b6089-6edd-44ce-9789-ee944f6c153f.extra_data.json,,,,0.0,4726416,1740.3429,,2021-09-16 22:00:01.202,2021-09-15 22:00:00.294,429.5089,t2lQEfg4vc,com.sec.android.app.shealth,609b6089-6edd-44ce-9789-ee944f6c153f,1631750400000,
,,08e6772f-7697-49e5-8306-ebe62593fe7d.extra_data.json,,,,0.0,3427136,1773.1748,,2021-09-19 10:05:38.413,2021-08-22 22:22:53.160,241.81319,t2lQEfg4vc,com.sec.android.app.shealth,08e6772f-7697-49e5-8306-ebe62593fe7d,1629676800000,
,,677f3fe9-ce51-4793-805a-3f9ce82f9786.extra_data.json,,,,0.0,4216048,1756.3153,,2021-09-20 17:46:49.586,2021-08-23 22:00:02.088,304.1012,t2lQEfg4vc,com.sec.android.app.shealth,677f3fe9-ce51-4793-805a-3f9ce82f9786,1629763200000,
,,a5f19464-ecdb-4500-b977-470a803f2f9d.extra_data.json,,,,0.0,7865270,1678.3295,,2021-09-20 17:46:49.612,2021-08-24 23:15:19.941,738.9702,t2lQEfg4vc,com.sec.android.app.shealth,a5f19464-ecdb-4500-b977-470a803f2f9d,1629849600000,
,,d7738c82-198c-4d5f-96b7-d53544f9c3e2.extra_data.json,,,,0.0,4089180,1759.0265,,2021-09-18 13:52:16.599,2021-08-21 22:00:00.844,561.77997,t2lQEfg4vc,com.sec.android.app.shealth,d7738c82-198c-4d5f-96b7-d53544f9c3e2,1629590400000,
,,51c93260-7c3b-4ce8-a728-3370b02e244f.extra_data.json,,,,0.0,10405562,1624.0421,,2021-09-20 17:46:49.639,2021-08-25 22:00:01.258,866.31256,t2lQEfg4vc,com.sec.android.app.shealth,51c93260-7c3b-4ce8-a728-3370b02e244f,1629936000000,
,,ac8e62dd-91d3-4ca8-b0c6-57783758e8b5.extra_data.json,,,,0.0,5824506,1721.9418,,2021-09-24 15:51:49.788,2021-08-27 22:00:01.914,431.34946,t2lQEfg4vc,com.sec.android.app.shealth,ac8e62dd-91d3-4ca8-b0c6-57783758e8b5,1630108800000,
,,81385324-97c1-4f30-a38e-83e2d975816d.extra_data.json,,,,0.0,5676207,1723.8591,,2021-09-28 15:26:40.248,2021-08-31 22:00:00.548,449.745,t2lQEfg4vc,com.sec.android.app.shealth,81385324-97c1-4f30-a38e-83e2d975816d,1630454400000,
,,9eb66453-7677-4c1b-ab6c-b6d57152d7bb.extra_data.json,,,,0.0,5480549,1728.0374,,2021-09-30 21:36:55.107,2021-09-02 22:00:00.343,766.183,t2lQEfg4vc,com.sec.android.app.shealth,9eb66453-7677-4c1b-ab6c-b6d57152d7bb,1630627200000,
,,b1efea75-24a6-4357-8f2d-da0be09fbd50.extra_data.json,,,,0.0,7547432,1683.8992,,2021-10-01 18:35:56.862,2021-09-03 22:00:01.499,554.60596,t2lQEfg4vc,com.sec.android.app.shealth,b1efea75-24a6-4357-8f2d-da0be09fbd50,1630713600000,
,,09bafb8b-ec7e-410d-9859-bbd79390ee72.extra_data.json,,,,0.0,10656680,1617.501,,2021-10-08 13:20:41.292,2021-09-10 22:00:00.647,942.46204,t2lQEfg4vc,com.sec.android.app.shealth,09bafb8b-ec7e-410d-9859-bbd79390ee72,1631318400000,
,,4178730c-4c46-45f0-87af-ae060ffd5e42.extra_data.json,,,,0.0,10384641,1619.7745,,2021-10-09 11:36:39.118,2021-09-11 22:00:00.624,900.19293,t2lQEfg4vc,com.sec.android.app.shealth,4178730c-4c46-45f0-87af-ae060ffd5e42,1631404800000,
,,7c8f6616-1373-420f-a9a1-ff7624a65270.extra_data.json,,,,0.0,3676880,1762.707,,2021-10-10 15:35:25.711,2021-09-14 22:00:00.454,296.5417,t2lQEfg4vc,com.sec.android.app.shealth,7c8f6616-1373-420f-a9a1-ff7624a65270,1631664000000,
,,bbd2456b-6b4b-4bfb-98e4-e7d6bc3dd221.extra_data.json,,,,0.0,4207210,1751.4065,,2021-10-10 15:35:25.666,2021-09-13 22:00:00.729,307.05078,t2lQEfg4vc,com.sec.android.app.shealth,bbd2456b-6b4b-4bfb-98e4-e7d6bc3dd221,1631577600000,
,,21264d55-258f-42cc-8d5e-33bce8611e0f.extra_data.json,,,,0.0,5795584,1717.5605,,2021-10-10 15:35:25.612,2021-09-12 22:00:00.439,512.7644,t2lQEfg4vc,com.sec.android.app.shealth,21264d55-258f-42cc-8d5e-33bce8611e0f,1631491200000,
,,4d7b7a76-293f-4a78-b4ba-a3b015bb4eaf.extra_data.json,,,,0.0,5429464,1720.0416,,2021-10-14 14:41:46.983,2021-09-16 22:00:00.855,454.62393,t2lQEfg4vc,com.sec.android.app.shealth,4d7b7a76-293f-4a78-b4ba-a3b015bb4eaf,1631836800000,
,,6ab4d72b-b1e6-40c9-b665-69cdce1bea54.extra_data.json,,,,0.0,5812736,1711.8999,,2021-10-14 14:41:47.137,2021-09-22 22:00:00.521,466.48517,t2lQEfg4vc,com.sec.android.app.shealth,6ab4d72b-b1e6-40c9-b665-69cdce1bea54,1632355200000,
,,a31f49b2-6388-446e-9cc8-a5d960afbe53.extra_data.json,,,,0.0,4497912,1739.8304,,2021-10-14 14:41:47.094,2021-09-20 22:00:00.790,376.20648,t2lQEfg4vc,com.sec.android.app.shealth,a31f49b2-6388-446e-9cc8-a5d960afbe53,1632182400000,
,,eb602dc2-cb25-4af5-9978-a1f881d6b828.extra_data.json,,,,0.0,3859377,1753.3948,,2021-10-14 14:41:47.118,2021-09-21 22:00:00.514,357.18317,t2lQEfg4vc,com.sec.android.app.shealth,eb602dc2-cb25-4af5-9978-a1f881d6b828,1632268800000,
,,5afeda07-99af-4ef4-a9d7-5027fb16937e.extra_data.json,,,,0.0,6480071,1697.7238,,2021-10-15 15:09:20.267,2021-09-18 22:00:00.514,748.772,t2lQEfg4vc,com.sec.android.app.shealth,5afeda07-99af-4ef4-a9d7-5027fb16937e,1632009600000,
,,4efb22dd-244a-40b3-b49d-7072b85355f4.extra_data.json,,,,0.0,1105319,1811.8987,,2021-10-15 15:09:20.223,2021-09-17 22:00:00.785,71.954895,t2lQEfg4vc,com.sec.android.app.shealth,4efb22dd-244a-40b3-b49d-7072b85355f4,1631923200000,
,,9c43d18c-e0c5-463d-bc2e-d0525ee04d63.extra_data.json,,,,0.0,6056965,1706.7117,,2021-10-15 15:09:20.301,2021-09-19 22:00:01.106,474.61194,t2lQEfg4vc,com.sec.android.app.shealth,9c43d18c-e0c5-463d-bc2e-d0525ee04d63,1632096000000,
,,3bbaec89-314c-4cc6-8363-8461b77c8900.extra_data.json,,,,0.0,14425124,1530.7144,,2021-10-22 22:00:01.444,2021-10-21 22:00:00.372,1237.8519,t2lQEfg4vc,com.sec.android.app.shealth,3bbaec89-314c-4cc6-8363-8461b77c8900,1634860800000,
,,1274ab8d-29ec-472f-9d4e-c02b73377290.extra_data.json,,,,0.0,9057491,1644.8696,,2021-10-23 22:00:02.887,2021-10-22 22:00:00.696,597.0301,t2lQEfg4vc,com.sec.android.app.shealth,1274ab8d-29ec-472f-9d4e-c02b73377290,1634947200000,
,,e0e51bdc-a9b9-4341-bb3c-e73c40a3e7ee.extra_data.json,,,,0.0,6314491,1703.2059,,2021-10-24 22:00:01.969,2021-10-23 22:00:02.085,454.50677,t2lQEfg4vc,com.sec.android.app.shealth,e0e51bdc-a9b9-4341-bb3c-e73c40a3e7ee,1635033600000,
,,f5083338-dbec-41e9-85f7-e638b11f6131.extra_data.json,,,,0.0,4767754,1738.6326,,2021-10-25 06:53:39.217,2021-09-27 22:00:01.416,410.47665,t2lQEfg4vc,com.sec.android.app.shealth,f5083338-dbec-41e9-85f7-e638b11f6131,1632787200000,
,,642feacf-ec16-45c3-88b9-e1fd0caf8680.extra_data.json,,,,0.0,10415308,1618.3488,,2021-10-21 19:37:23.422,2021-10-08 05:47:42.748,1204.3975,zOMhdsm5Ps,com.sec.android.app.shealth,642feacf-ec16-45c3-88b9-e1fd0caf8680,1633651200000,
,,eceaf79f-d2ea-4a08-9aff-76adecf67757.extra_data.json,,,,0.0,14881762,1523.2208,,2021-10-21 19:37:22.786,2021-10-21 19:35:46.484,1531.7793,zOMhdsm5Ps,com.sec.android.app.shealth,eceaf79f-d2ea-4a08-9aff-76adecf67757,1632528000000,
,,eb453ba9-1d0b-4c4d-97ab-b14a593736ee.extra_data.json,,,,0.0,18962089,1436.3165,,2021-10-21 19:37:23.670,2021-10-21 19:35:50.193,2579.316,zOMhdsm5Ps,com.sec.android.app.shealth,eb453ba9-1d0b-4c4d-97ab-b14a593736ee,1634256000000,
,,872aafe3-92bf-4d86-9225-ac995f64bd63.extra_data.json,,,,0.0,4697254,1740.134,,2021-10-21 19:37:23.301,2021-10-03 22:14:57.203,356.70465,zOMhdsm5Ps,com.sec.android.app.shealth,872aafe3-92bf-4d86-9225-ac995f64bd63,1633305600000,
,,816af7f1-dda9-4331-be30-a48c7c9bffd7.extra_data.json,,,,0.0,3659160,1762.2437,,2021-10-21 19:37:23.391,2021-10-21 19:35:48.670,278.94653,zOMhdsm5Ps,com.sec.android.app.shealth,816af7f1-dda9-4331-be30-a48c7c9bffd7,1633564800000,
,,958b6c90-6749-476c-8286-39a867025a2c.extra_data.json,,,,0.0,4863186,1736.6,,2021-10-21 19:37:23.363,2021-10-05 22:00:00.812,367.7309,zOMhdsm5Ps,com.sec.android.app.shealth,958b6c90-6749-476c-8286-39a867025a2c,1633478400000,
,,b0586701-6753-4e25-a29e-5f673cd51406.extra_data.json,,,,0.0,4272506,1749.1805,,2021-10-21 19:37:23.150,2021-09-28 22:00:00.862,374.26025,zOMhdsm5Ps,com.sec.android.app.shealth,b0586701-6753-4e25-a29e-5f673cd51406,1632873600000,
,,bd23399f-2d8a-44f8-9709-c57622c808e9.extra_data.json,,,,0.0,4046352,1753.9972,,2021-10-21 19:37:23.327,2021-10-04 22:00:00.380,305.6604,zOMhdsm5Ps,com.sec.android.app.shealth,bd23399f-2d8a-44f8-9709-c57622c808e9,1633392000000,
,,c055bd0b-8149-4235-b0ce-691cf69de103.extra_data.json,,,,0.0,9425814,1637.0363,,2021-10-21 19:37:23.736,2021-10-21 19:35:50.409,661.2379,zOMhdsm5Ps,com.sec.android.app.shealth,c055bd0b-8149-4235-b0ce-691cf69de103,1634428800000,
,,5c2529d3-a06d-4f05-afcc-070efba22d0c.extra_data.json,,,,0.0,4661485,1740.8958,,2021-10-21 19:37:23.502,2021-10-10 22:00:00.729,510.0632,zOMhdsm5Ps,com.sec.android.app.shealth,5c2529d3-a06d-4f05-afcc-070efba22d0c,1633910400000,
,,d9fb1cbf-88be-4b0b-86bb-5c3de1f070c2.extra_data.json,,,,0.0,4546711,1743.3403,,2021-10-21 19:37:22.822,2021-10-21 19:35:46.643,320.9316,zOMhdsm5Ps,com.sec.android.app.shealth,d9fb1cbf-88be-4b0b-86bb-5c3de1f070c2,1632614400000,
,,ff470d1f-2870-465b-be53-76c6dc126aa7.extra_data.json,,,,0.0,4320522,1748.1578,,2021-10-21 19:37:23.183,2021-09-29 22:00:00.793,354.25537,zOMhdsm5Ps,com.sec.android.app.shealth,ff470d1f-2870-465b-be53-76c6dc126aa7,1632960000000,
,,fd1505fc-2366-4221-aa41-f37f64b46e71.extra_data.json,,,,0.0,9314670,1641.7906,,2021-10-21 19:37:23.604,2021-10-21 19:35:50.136,650.575,zOMhdsm5Ps,com.sec.android.app.shealth,fd1505fc-2366-4221-aa41-f37f64b46e71,1634169600000,
,,d57b9e69-1f19-4208-a368-cfdad31256f5.extra_data.json,,,,0.0,3591908,1763.6761,,2021-10-21 19:37:23.479,2021-10-09 22:00:02.170,257.45923,zOMhdsm5Ps,com.sec.android.app.shealth,d57b9e69-1f19-4208-a368-cfdad31256f5,1633824000000,
,,f3b874e5-7488-4270-a732-1647f563e8e0.extra_data.json,,,,0.0,4741254,1736.6644,,2021-10-21 19:37:23.777,2021-10-21 19:35:52.279,379.69235,zOMhdsm5Ps,com.sec.android.app.shealth,f3b874e5-7488-4270-a732-1647f563e8e0,1634515200000,
,,e5e72430-afa9-49c4-bcae-3edcdc6f44c6.extra_data.json,,,,0.0,17429653,1468.9548,,2021-10-21 19:37:23.454,2021-10-21 19:35:49.132,2594.9634,zOMhdsm5Ps,com.sec.android.app.shealth,e5e72430-afa9-49c4-bcae-3edcdc6f44c6,1633737600000,
,,6dd13e2f-e211-4d8f-bf39-4fb552c68264.extra_data.json,,,,0.0,13727853,1547.797,,2021-10-21 19:37:23.243,2021-10-01 22:00:00.447,1192.5978,zOMhdsm5Ps,com.sec.android.app.shealth,6dd13e2f-e211-4d8f-bf39-4fb552c68264,1633132800000,
,,9cdc395a-6405-4a71-983b-3faba1ef9a3f.extra_data.json,,,,0.0,4667808,1740.7611,,2021-10-21 19:37:22.912,2021-10-21 19:35:46.786,387.28152,zOMhdsm5Ps,com.sec.android.app.shealth,9cdc395a-6405-4a71-983b-3faba1ef9a3f,1632700800000,
,,ca6c4747-e41c-4e7f-93ed-72a7dab3a66b.extra_data.json,,,,0.0,7557318,1676.7743,,2021-10-21 19:37:23.878,2021-10-21 19:35:50.780,528.36206,zOMhdsm5Ps,com.sec.android.app.shealth,ca6c4747-e41c-4e7f-93ed-72a7dab3a66b,1634688000000,
,,eee20e39-29ef-4e5d-8876-487c94981a6f.extra_data.json,,,,0.0,7679958,1676.6073,,2021-10-21 19:37:23.529,2021-10-11 22:00:00.520,572.19366,zOMhdsm5Ps,com.sec.android.app.shealth,eee20e39-29ef-4e5d-8876-487c94981a6f,1633996800000,
,,d0ab594f-48a1-4547-9932-548ac11065a8.extra_data.json,,,,0.0,6151906,1709.1523,,2021-10-21 19:37:23.575,2021-10-21 19:35:49.974,464.3168,zOMhdsm5Ps,com.sec.android.app.shealth,d0ab594f-48a1-4547-9932-548ac11065a8,1634083200000,
,,e078bce1-5081-4384-a8a9-82874cbc818e.extra_data.json,,,,0.0,17559749,1466.184,,2021-10-21 19:37:23.212,2021-09-30 22:00:00.850,3923.2886,zOMhdsm5Ps,com.sec.android.app.shealth,e078bce1-5081-4384-a8a9-82874cbc818e,1633046400000,
,,eb6685c0-45f1-4373-8b63-8a25ad117313.extra_data.json,,,,0.0,6128229,1709.6565,,2021-10-21 19:37:23.278,2021-10-02 22:00:00.416,614.5886,zOMhdsm5Ps,com.sec.android.app.shealth,eb6685c0-45f1-4373-8b63-8a25ad117313,1633219200000,
,,174c2e1c-ef0e-4919-9795-13bf671f10a2.extra_data.json,,,,0.0,10167732,1619.3876,,2021-10-21 19:37:22.738,2021-09-23 22:00:00.391,2025.0817,zOMhdsm5Ps,com.sec.android.app.shealth,174c2e1c-ef0e-4919-9795-13bf671f10a2,1632441600000,
,,a590c304-c9c2-41e1-bc49-2dac38fdf4f5.extra_data.json,,,,0.0,7072166,1687.0922,,2021-10-27 22:00:00.937,2021-10-26 22:00:01.318,525.47,t2lQEfg4vc,com.sec.android.app.shealth,a590c304-c9c2-41e1-bc49-2dac38fdf4f5,1635292800000,
,,79418341-6322-47e4-8fd0-eaac937bd195.extra_data.json,,,,0.0,10216049,1620.2302,,2021-10-28 22:00:01.069,2021-10-27 22:00:00.662,788.82776,t2lQEfg4vc,com.sec.android.app.shealth,79418341-6322-47e4-8fd0-eaac937bd195,1635379200000,
,,867b8945-4535-4b96-a3ef-94438deeaf73.extra_data.json,,,,0.0,5027243,1730.5823,,2021-10-31 23:00:02.684,2021-10-30 22:00:02.461,711.62665,t2lQEfg4vc,com.sec.android.app.shealth,867b8945-4535-4b96-a3ef-94438deeaf73,1635638400000,
,,70a25a37-915f-4149-b1a4-3e3d3ad0154a.extra_data.json,,,,0.0,2463148,1787.7167,,2021-11-03 20:49:53.130,2021-10-06 22:00:00.936,207.0779,t2lQEfg4vc,com.sec.android.app.shealth,70a25a37-915f-4149-b1a4-3e3d3ad0154a,1633564800000,
,,b9207403-11e0-4076-9022-bedc134633b2.extra_data.json,,,,0.0,4273766,1746.6067,,2021-11-04 23:00:00.874,2021-11-03 23:00:00.332,323.30865,t2lQEfg4vc,com.sec.android.app.shealth,b9207403-11e0-4076-9022-bedc134633b2,1635984000000,
,,94069e25-1ef2-4ae3-8902-a67fa3e2cf39.extra_data.json,,,,0.0,15087971,1516.6174,,2021-11-06 00:35:08.680,2021-11-04 23:00:00.592,2213.6362,t2lQEfg4vc,com.sec.android.app.shealth,94069e25-1ef2-4ae3-8902-a67fa3e2cf39,1636070400000,
,,5847da01-49ee-461b-b983-8effc61eeb37.extra_data.json,,,,0.0,14452223,1530.138,,2021-11-06 23:39:33.180,2021-11-05 23:00:00.611,1135.7865,t2lQEfg4vc,com.sec.android.app.shealth,5847da01-49ee-461b-b983-8effc61eeb37,1636156800000,
,,f40eea88-0170-447c-a3ed-7246cb5e3d5b.extra_data.json,,,,0.0,3844328,1755.7397,,2021-11-07 23:00:02.221,2021-11-06 23:39:32.227,282.74686,t2lQEfg4vc,com.sec.android.app.shealth,f40eea88-0170-447c-a3ed-7246cb5e3d5b,1636243200000,
,,941d2ba1-d9eb-487f-85c0-2b1bd5d2b981.extra_data.json,,,,0.0,3312527,1767.0497,,2021-11-08 23:00:00.792,2021-11-07 23:00:01.608,262.2854,t2lQEfg4vc,com.sec.android.app.shealth,941d2ba1-d9eb-487f-85c0-2b1bd5d2b981,1636329600000,
,,0f7fc06b-aa77-4d2b-8d41-2b0317ba8604.extra_data.json,,,,0.0,5967050,1710.5951,,2021-11-09 23:00:00.589,2021-11-08 23:00:00.492,489.12967,t2lQEfg4vc,com.sec.android.app.shealth,0f7fc06b-aa77-4d2b-8d41-2b0317ba8604,1636416000000,
,,49f3c9d2-4fd3-4b11-90fd-8ca1579a8301.extra_data.json,,,,0.0,17206443,1471.5631,,2021-11-10 23:11:32.568,2021-11-09 23:00:00.413,2648.0981,t2lQEfg4vc,com.sec.android.app.shealth,49f3c9d2-4fd3-4b11-90fd-8ca1579a8301,1636502400000,
,,154fd1b2-dfa8-4c77-b72c-99605b1f5968.extra_data.json,,,,0.0,7557318,1676.7743,,2021-11-12 23:02:16.454,2021-10-19 22:48:52.372,528.36206,t2lQEfg4vc,com.sec.android.app.shealth,154fd1b2-dfa8-4c77-b72c-99605b1f5968,1634688000000,
,,81bb442d-4619-4a68-a9c4-57c167c65feb.extra_data.json,,,,0.0,4741254,1736.6644,,2021-11-12 23:02:16.416,2021-10-17 22:00:00.490,379.69235,t2lQEfg4vc,com.sec.android.app.shealth,81bb442d-4619-4a68-a9c4-57c167c65feb,1634515200000,
,,fe300b6e-63c3-4913-a844-bbe05c764579.extra_data.json,,,,0.0,5590562,1718.602,,2021-11-12 23:02:16.473,2021-10-20 22:00:00.896,421.35977,t2lQEfg4vc,com.sec.android.app.shealth,fe300b6e-63c3-4913-a844-bbe05c764579,1634774400000,
,,9e91b4f4-ef5e-4118-adc7-fa56f9d95b8e.extra_data.json,,,,0.0,16764710,1480.9575,,2021-11-12 23:00:41.889,2021-11-11 23:00:02.378,1048.4374,t2lQEfg4vc,com.sec.android.app.shealth,9e91b4f4-ef5e-4118-adc7-fa56f9d95b8e,1636675200000,
,,b8525dd3-63e1-48d7-836a-cd05b35481a4.extra_data.json,,,,0.0,4680140,1740.4984,,2021-11-12 22:07:37.299,2021-10-15 22:00:00.695,456.0,t2lQEfg4vc,com.sec.android.app.shealth,b8525dd3-63e1-48d7-836a-cd05b35481a4,1634342400000,
,,7e44bbdd-425b-4efa-83b9-a16e8e702d44.extra_data.json,,,,0.0,9425814,1637.0363,,2021-11-12 23:02:16.394,2021-10-16 22:00:01.277,661.2379,t2lQEfg4vc,com.sec.android.app.shealth,7e44bbdd-425b-4efa-83b9-a16e8e702d44,1634428800000,
,,4be4850d-5e3d-4879-b52b-18aef2844e45.extra_data.json,,,,0.0,12138070,1579.3539,,2021-11-13 23:00:01.043,2021-11-12 23:00:40.568,1318.5413,t2lQEfg4vc,com.sec.android.app.shealth,4be4850d-5e3d-4879-b52b-18aef2844e45,1636761600000,
,,ae0852a1-10b9-48c7-9ab4-34557da7b349.extra_data.json,,,,0.0,10216049,1620.2302,,2021-11-01 13:03:09.338,2021-10-28 02:38:13.873,788.82776,zOMhdsm5Ps,com.sec.android.app.shealth,ae0852a1-10b9-48c7-9ab4-34557da7b349,1635379200000,
,,7400100b-6e34-4870-8b68-3e7f306b317a.extra_data.json,,,,0.0,9057491,1644.8696,,2021-11-01 13:03:09.209,2021-10-22 22:00:01.420,597.0301,zOMhdsm5Ps,com.sec.android.app.shealth,7400100b-6e34-4870-8b68-3e7f306b317a,1634947200000,
,,17028a52-cea8-4d07-bb85-126d23963393.extra_data.json,,,,0.0,17206443,1471.5631,,2021-11-11 13:02:03.928,2021-11-09 23:00:00.646,2648.0981,zOMhdsm5Ps,com.sec.android.app.shealth,17028a52-cea8-4d07-bb85-126d23963393,1636502400000,
,,a94fe6cb-a121-4026-bb3a-55b23a4757d8.extra_data.json,,,,0.0,7072166,1687.0922,,2021-11-01 13:03:09.309,2021-10-26 23:18:01.539,525.47,zOMhdsm5Ps,com.sec.android.app.shealth,a94fe6cb-a121-4026-bb3a-55b23a4757d8,1635292800000,
,,d77b4952-c1d6-4823-909e-47c50b8d43d6.extra_data.json,,,,0.0,15087971,1516.6174,,2021-11-08 15:45:04.846,2021-11-04 23:31:38.595,2213.6362,zOMhdsm5Ps,com.sec.android.app.shealth,d77b4952-c1d6-4823-909e-47c50b8d43d6,1636070400000,
,,a0f7e443-2aa9-4b1c-8781-4000f966e474.extra_data.json,,,,0.0,6314491,1703.2059,,2021-11-01 13:03:09.232,2021-10-23 22:40:31.810,454.50677,zOMhdsm5Ps,com.sec.android.app.shealth,a0f7e443-2aa9-4b1c-8781-4000f966e474,1635033600000,
,,a356b168-243e-4961-b27a-1d161d9c921f.extra_data.json,,,,0.0,4273766,1746.6067,,2021-11-08 15:45:04.797,2021-11-03 23:00:01.398,323.30865,zOMhdsm5Ps,com.sec.android.app.shealth,a356b168-243e-4961-b27a-1d161d9c921f,1635984000000,
,,5cd33e82-68db-4bdd-9d09-3ea182d6bed1.extra_data.json,,,,0.0,5978670,1710.3479,,2021-11-01 13:03:09.282,2021-10-26 02:03:09.280,417.3773,zOMhdsm5Ps,com.sec.android.app.shealth,5cd33e82-68db-4bdd-9d09-3ea182d6bed1,1635206400000,
,,b4667012-fa3d-43b4-9594-d18017d49117.extra_data.json,,,,0.0,9161452,1642.6586,,2021-11-01 13:03:09.404,2021-10-30 01:44:06.219,600.44415,zOMhdsm5Ps,com.sec.android.app.shealth,b4667012-fa3d-43b4-9594-d18017d49117,1635552000000,
,,5f92ffb6-8a9b-40d2-8045-d1ccf5d6be36.extra_data.json,,,,0.0,4192292,1748.3396,,2021-11-03 20:38:55.971,2021-11-02 03:50:33.094,313.3668,zOMhdsm5Ps,com.sec.android.app.shealth,5f92ffb6-8a9b-40d2-8045-d1ccf5d6be36,1635811200000,
,,eb431e44-3cc8-42ad-916d-0176f9c97d84.extra_data.json,,,,0.0,5027243,1730.5823,,2021-11-01 13:03:09.427,2021-10-31 03:34:38.725,711.62665,zOMhdsm5Ps,com.sec.android.app.shealth,eb431e44-3cc8-42ad-916d-0176f9c97d84,1635638400000,
,,216c9204-6fb8-4be5-8cc2-e580bec23fc7.extra_data.json,,,,0.0,16824355,1479.6891,,2021-11-01 13:03:09.381,2021-10-28 22:00:01.148,1271.8337,zOMhdsm5Ps,com.sec.android.app.shealth,216c9204-6fb8-4be5-8cc2-e580bec23fc7,1635465600000,
,,eeb40428-2e7d-4252-8d69-c3407edd164d.extra_data.json,,,,0.0,6312244,1703.2538,,2021-11-03 20:38:55.942,2021-11-01 03:46:14.590,528.0655,zOMhdsm5Ps,com.sec.android.app.shealth,eeb40428-2e7d-4252-8d69-c3407edd164d,1635724800000,
,,89a80b83-a391-46d4-bb37-eb525f722dc3.extra_data.json,,,,0.0,3312527,1767.0497,,2021-11-09 10:35:46.602,2021-11-08 04:00:41.508,262.2854,zOMhdsm5Ps,com.sec.android.app.shealth,89a80b83-a391-46d4-bb37-eb525f722dc3,1636329600000,
,,3e8a3fb2-2f38-4b71-860e-07b58db363cd.extra_data.json,,,,0.0,14452223,1530.138,,2021-11-08 15:45:04.907,2021-11-05 23:00:01.385,1135.7865,zOMhdsm5Ps,com.sec.android.app.shealth,3e8a3fb2-2f38-4b71-860e-07b58db363cd,1636156800000,
